Name,Pokedex Number,Types,Height,Weight,Abilities,HP,Attack,Defense,Sp. Attack,Sp. Defense,Speed,BST,Moves
Mudsdale,0750,['Ground'],2.5 m (8′02″),920.0 kg (2028.3 lbs),"['Own Tempo', 'Stamina', 'Inner Focus']",100,125,100,55,85,35,500,"{'High Horsepower', 'Curse', 'Rock Smash', 'Iron Defense', 'Rest', 'Stomp', 'Iron Head', 'Low Kick', 'Giga Impact', 'Sunny Day', 'Endeavor', 'Stone Edge', 'Rock Tomb', 'Hyper Beam', 'Fissure', 'Close Combat', 'Heavy Slam', 'Roar', 'Rock Slide', 'Strength', 'Facade', 'Sleep Talk', 'Earthquake', 'Scary Face', 'Smack Down', 'Earth Power', 'Double Kick', 'Double-Edge', 'Stealth Rock', 'Tera Blast', 'Bulldoze', 'Mud Shot', 'Counter', 'Body Slam', 'Focus Blast', 'Endure', 'Substitute', 'Lash Out', 'Sandstorm', 'Stomping Tantrum', 'Mega Kick', 'Low Sweep', 'Protect', 'Take Down', 'Sand Tomb', 'Mud-Slap', 'Superpower', 'Body Press'}"
Dewpider,0751,"['Water', 'Bug']",0.3 m (1′00″),4.0 kg (8.8 lbs),"['Water Bubble', 'Water Absorb']",38,40,52,40,72,27,269,set()
Araquanid,0752,"['Water', 'Bug']",1.8 m (5′11″),82.0 kg (180.8 lbs),"['Water Bubble', 'Water Absorb']",68,70,92,50,132,42,454,set()
Fomantis,0753,['Grass'],0.3 m (1′00″),1.5 kg (3.3 lbs),"['Leaf Guard', 'Contrary']",40,55,35,50,35,35,250,"{'Ingrain', 'Giga Drain', 'Seed Bomb', 'Rest', 'X-Scissor', 'Leaf Storm', 'Growth', 'Sunny Day', 'Worry Seed', 'Solar Beam', 'Bug Bite', 'Leafage', 'Facade', 'Defog', 'Sleep Talk', 'Skitter Smack', 'Leaf Blade', 'Fling', 'Tera Blast', 'Razor Leaf', 'Sweet Scent', 'Leech Life', 'False Swipe', 'Endure', 'Substitute', 'Petal Blizzard', 'Bullet Seed', 'Slash', 'Grass Knot', 'Energy Ball', 'Grassy Glide', 'Magical Leaf', 'Protect', 'Grassy Terrain', 'Weather Ball', 'Take Down', 'Fury Cutter', 'Superpower', 'Synthesis', 'Trailblaze', 'Swords Dance'}"
Lurantis,0754,['Grass'],0.9 m (2′11″),18.5 kg (40.8 lbs),"['Leaf Guard', 'Contrary']",70,105,90,80,90,45,480,"{'Ingrain', 'Giga Drain', 'Seed Bomb', 'Rest', 'Knock Off', 'X-Scissor', 'Leaf Storm', 'Growth', 'Giga Impact', 'Sunny Day', 'Brick Break', 'Hyper Beam', 'Worry Seed', 'Solar Beam', 'Pollen Puff', 'Bug Bite', 'Leafage', 'Facade', 'Defog', 'Sleep Talk', 'Solar Blade', 'Skitter Smack', 'Leaf Blade', 'Scary Face', 'Fling', 'Tera Blast', 'Razor Leaf', 'Sweet Scent', 'Leech Life', 'False Swipe', 'Night Slash', 'Petal Blizzard', 'Endure', 'Substitute', 'Bullet Seed', 'Slash', 'Rain Dance', 'Grass Knot', 'Poison Jab', 'Energy Ball', 'Grassy Glide', 'Magical Leaf', 'Low Sweep', 'Protect', 'Grassy Terrain', 'Weather Ball', 'Take Down', 'Fury Cutter', 'Synthesis', 'Trailblaze', 'Swords Dance'}"
Morelull,0755,"['Grass', 'Fairy']",0.2 m (0′08″),1.5 kg (3.3 lbs),"['Illuminate', 'Effect Spore', 'Rain Dish']",40,35,55,65,75,15,285,"{'Ingrain', 'Confuse Ray', 'Giga Drain', 'Seed Bomb', 'Rest', 'Mega Drain', 'Growth', 'Sunny Day', 'Moonblast', 'Absorb', 'Wonder Room', 'Magic Room', 'Solar Beam', 'Pollen Puff', 'Leech Seed', 'Strength Sap', 'Facade', 'Amnesia', 'Sleep Talk', 'Attract', 'Dazzling Gleam', 'Sleep Powder', 'Stun Spore', 'Substitute', 'Endure', 'Snore', 'Draining Kiss', 'Spore', 'Energy Ball', 'Grass Knot', 'Sludge Bomb', 'Light Screen', 'Moonlight', 'Protect', 'Poison Powder', 'Safeguard', 'Round', 'Dream Eater', 'Thunder Wave', 'Astonish'}"
Shiinotic,0756,"['Grass', 'Fairy']",1.0 m (3′03″),11.5 kg (25.4 lbs),"['Illuminate', 'Effect Spore', 'Rain Dish']",60,45,80,90,100,30,405,"{'Ingrain', 'Confuse Ray', 'Giga Drain', 'Seed Bomb', 'Rest', 'Mega Drain', 'Growth', 'Giga Impact', 'Sunny Day', 'Hyper Beam', 'Moonblast', 'Absorb', 'Wonder Room', 'Magic Room', 'Solar Beam', 'Pollen Puff', 'Leech Seed', 'Strength Sap', 'Facade', 'Drain Punch', 'Amnesia', 'Sleep Talk', 'Attract', 'Dazzling Gleam', 'Sleep Powder', 'Stun Spore', 'Substitute', 'Endure', 'Snore', 'Draining Kiss', 'Spore', 'Energy Ball', 'Rain Dance', 'Grass Knot', 'Sludge Bomb', 'Light Screen', 'Moonlight', 'Protect', 'Poison Powder', 'Safeguard', 'Weather Ball', 'Round', 'Dream Eater', 'Thunder Wave', 'Astonish'}"
Salandit,0757,"['Poison', 'Fire']",0.6 m (2′00″),4.8 kg (10.6 lbs),"['Corrosion', 'Oblivious']",48,44,40,71,40,77,320,"{'Scale Shot', 'Poison Tail', 'Flame Charge', 'Sand Attack', 'Shadow Claw', 'Rest', 'Knock Off', 'Heat Wave', 'Thief', 'Will-O-Wisp', 'Sunny Day', 'Burning Jealousy', 'Endeavor', 'Toxic Spikes', 'Acid Spray', 'Overheat', 'Facade', 'Sleep Talk', 'Nasty Plot', 'Incinerate', 'Foul Play', 'Skitter Smack', 'Fire Blast', 'Sludge Wave', 'Scary Face', 'Fling', 'Toxic', 'Swift', 'Poison Gas', 'Taunt', 'Helping Hand', 'Tera Blast', 'Leech Life', 'Sweet Scent', 'Venoshock', 'Smog', 'Endure', 'Substitute', 'Temper Flare', 'Poison Jab', 'Fake Out', 'Gunk Shot', 'Fire Fang', 'Sludge Bomb', 'Dragon Pulse', 'Dragon Claw', 'Flamethrower', 'Poison Fang', 'Agility', 'Protect', 'Flare Blitz', 'Take Down', 'Scratch', 'Belch', 'Mud-Slap', 'Ember', 'Trailblaze', 'Thunder Wave'}"
Salazzle,0758,"['Poison', 'Fire']",1.2 m (3′11″),22.2 kg (48.9 lbs),"['Corrosion', 'Oblivious']",68,64,60,111,60,117,480,"{'Scale Shot', 'Poison Tail', 'Flame Charge', 'Fire Lash', 'Sand Attack', 'Pound', 'Shadow Claw', 'Rest', 'Dragon Dance', 'Hyper Voice', 'Knock Off', 'Heat Wave', 'Thief', 'Will-O-Wisp', 'Sunny Day', 'Giga Impact', 'Endeavor', 'Hyper Beam', 'Burning Jealousy', 'Toxic Spikes', 'Acid Spray', 'Overheat', 'Facade', 'Sleep Talk', 'Dragon Cheer', 'Nasty Plot', 'Incinerate', 'Foul Play', 'Skitter Smack', 'Dragon Tail', 'Fire Blast', 'Sludge Wave', 'Scary Face', 'Fling', 'Toxic', 'Swift', 'Swagger', 'Poison Gas', 'Taunt', 'Helping Hand', 'Tera Blast', 'Leech Life', 'Sweet Scent', 'Torment', 'Venoshock', 'Body Slam', 'Fake Tears', 'Smog', 'Endure', 'Substitute', 'Temper Flare', 'Poison Jab', 'Fake Out', 'Acrobatics', 'Gunk Shot', 'Fire Fang', 'Sludge Bomb', 'Disable', 'Dragon Pulse', 'Dragon Claw', 'Flamethrower', 'Poison Fang', 'Agility', 'Protect', 'Flare Blitz', 'Encore', 'Take Down', 'Scratch', 'Belch', 'Mud-Slap', 'Ember', 'Trailblaze', 'Thunder Wave', 'Breaking Swipe'}"
Stufful,0759,"['Normal', 'Fighting']",0.5 m (1′08″),6.8 kg (15.0 lbs),"['Fluffy', 'Klutz', 'Cute Charm']",70,75,50,45,50,50,340,set()
Bewear,0760,"['Normal', 'Fighting']",2.1 m (6′11″),135.0 kg (297.6 lbs),"['Fluffy', 'Klutz', 'Unnerve']",120,125,80,55,60,60,500,set()
Bounsweet,0761,['Grass'],0.3 m (1′00″),3.2 kg (7.1 lbs),"['Leaf Guard', 'Oblivious', 'Sweet Veil']",42,30,38,30,38,32,210,"{'Giga Drain', 'Splash', 'Seed Bomb', 'Rest', 'Leaf Storm', 'Sunny Day', 'Endeavor', 'Reflect', 'Solar Beam', 'Facade', 'Sleep Talk', 'Swift', 'Dazzling Gleam', 'Rapid Spin', 'Helping Hand', 'Tera Blast', 'Razor Leaf', 'Sweet Scent', 'Flail', 'Zen Headbutt', 'Endure', 'Substitute', 'Bullet Seed', 'Draining Kiss', 'Grass Knot', 'Play Nice', 'Energy Ball', 'Grassy Glide', 'Magical Leaf', 'Light Screen', 'Protect', 'Teeter Dance', 'Grassy Terrain', 'Take Down', 'Charm', 'Synthesis', 'Trailblaze', 'Play Rough', 'Aromatic Mist', 'Acupressure'}"
Steenee,0762,['Grass'],0.7 m (2′04″),8.2 kg (18.1 lbs),"['Leaf Guard', 'Oblivious', 'Sweet Veil']",52,40,48,40,48,62,290,"{'Giga Drain', 'Splash', 'Seed Bomb', 'Rest', 'Stomp', 'Leaf Storm', 'Sunny Day', 'Triple Axel', 'Endeavor', 'Reflect', 'Solar Beam', 'Facade', 'Sleep Talk', 'Fling', 'Swift', 'Dazzling Gleam', 'Rapid Spin', 'Helping Hand', 'Tera Blast', 'Razor Leaf', 'Sweet Scent', 'Flail', 'Zen Headbutt', 'Endure', 'Substitute', 'Petal Blizzard', 'Bullet Seed', 'Draining Kiss', 'Grass Knot', 'Play Nice', 'Energy Ball', 'Grassy Glide', 'Magical Leaf', 'Light Screen', 'Low Sweep', 'Protect', 'Teeter Dance', 'Grassy Terrain', 'Take Down', 'Charm', 'Synthesis', 'Trailblaze', 'Play Rough', 'Aromatic Mist', 'Acupressure'}"
Tsareena,0763,['Grass'],1.2 m (3′11″),21.4 kg (47.2 lbs),"['Leaf Guard', 'Queenly Majesty', 'Sweet Veil']",72,120,98,50,98,72,510,"{'Giga Drain', 'Splash', 'Seed Bomb', 'High Jump Kick', 'Rest', 'Stomp', 'Knock Off', 'Low Kick', 'Leaf Storm', 'Giga Impact', 'Trop Kick', 'Sunny Day', 'Endeavor', 'Reflect', 'Hyper Beam', 'Triple Axel', 'Solar Beam', 'Facade', 'Sleep Talk', 'Power Whip', 'Solar Blade', 'Fling', 'Swift', 'Dazzling Gleam', 'Rapid Spin', 'Swagger', 'U-turn', 'Taunt', 'Helping Hand', 'Tera Blast', 'Razor Leaf', 'Sweet Scent', 'Flail', 'Zen Headbutt', 'Endure', 'Substitute', 'Petal Blizzard', 'Bullet Seed', 'Draining Kiss', 'Grass Knot', 'Play Nice', 'Acrobatics', 'Energy Ball', 'Grassy Glide', 'Magical Leaf', 'Light Screen', 'Low Sweep', 'Protect', 'Teeter Dance', 'Grassy Terrain', 'Take Down', 'Charm', 'Synthesis', 'Trailblaze', 'Play Rough', 'Aromatic Mist', 'Acupressure'}"
Comfey,0764,['Fairy'],0.1 m (0′04″),0.3 kg (0.7 lbs),"['Flower Veil', 'Triage', 'Natural Cure']",51,52,90,82,110,100,485,"{'Floral Healing', 'Calm Mind', 'Giga Drain', 'Seed Bomb', 'Rest', 'Knock Off', 'Pain Split', 'Wrap', 'Growth', 'Thief', 'Disarming Voice', 'Sunny Day', 'Hyper Beam', 'Tailwind', 'Worry Seed', 'Pollen Puff', 'Solar Beam', 'Leech Seed', 'Facade', 'Sleep Talk', 'Amnesia', 'Fling', 'Swift', 'Dazzling Gleam', 'Helping Hand', 'U-turn', 'Taunt', 'Tera Blast', 'Psych Up', 'Petal Dance', 'Sweet Scent', 'Bind', 'Trick Room', 'Petal Blizzard', 'Endure', 'Substitute', 'Bullet Seed', 'Alluring Voice', 'Draining Kiss', 'Grass Knot', 'Energy Ball', 'Acrobatics', 'Trick', 'Grassy Glide', 'Magical Leaf', 'Light Screen', 'Grassy Terrain', 'Protect', 'After You', 'Vine Whip', 'Encore', 'Charm', 'Stored Power', 'Synthesis', 'Trailblaze', 'Play Rough', 'Sweet Kiss'}"
Oranguru,0765,"['Normal', 'Psychic']",1.5 m (4′11″),76.0 kg (167.6 lbs),"['Inner Focus', 'Telepathy', 'Symbiosis']",90,60,80,90,110,60,490,"{'Quash', 'Psychic Noise', 'Calm Mind', 'Charge Beam', 'Imprison', 'Trailblaze', 'Rest', 'Hyper Voice', 'Knock Off', 'Pain Split', 'Instruct', 'Giga Impact', 'Sunny Day', 'Brick Break', 'Reflect', 'Hyper Beam', 'Endeavor', 'Future Sight', 'Rock Slide', 'Facade', 'Sleep Talk', 'Earthquake', 'Nasty Plot', 'Foul Play', 'Skill Swap', 'Thunderbolt', 'Psyshock', 'Scary Face', 'Fling', 'Swift', 'Psychic', 'Psych Up', 'Taunt', 'Confusion', 'Tera Blast', 'Psychic Terrain', 'Bulldoze', 'Zen Headbutt', 'Body Slam', 'Focus Blast', 'Trick Room', 'Endure', 'Substitute', 'Energy Ball', 'Rain Dance', 'Trick', 'Gravity', 'Chilling Water', 'Expanding Force', 'Light Screen', 'Yawn', 'Protect', 'Shadow Ball', 'After You', 'Thunder', 'Psybeam', 'Take Down', 'Encore', 'Stored Power', 'Dream Eater', 'Extrasensory', 'Last Resort'}"
Passimian,0766,['Fighting'],2.0 m (6′07″),82.8 kg (182.5 lbs),"['Receiver', 'Defiant']",100,120,90,40,60,80,490,"{'Quick Attack', 'Seed Bomb', 'Quick Guard', 'Curse', 'Rock Smash', 'Rest', 'Coaching', 'Iron Head', 'Knock Off', 'Low Kick', 'Pain Split', 'Leer', 'Seismic Toss', 'Bulk Up', 'Giga Impact', 'Thief', 'Sunny Day', 'Brick Break', 'Hyper Beam', 'Rock Tomb', 'Feint', 'Close Combat', 'Thrash', 'Rock Slide', 'Facade', 'Sleep Talk', 'Drain Punch', 'Earthquake', 'Upper Hand', 'Reversal', 'Scary Face', 'Fling', 'Smack Down', 'Double-Edge', 'U-turn', 'Taunt', 'Focus Energy', 'Beat Up', 'Tera Blast', 'Bulldoze', 'Counter', 'Focus Punch', 'Body Slam', 'Focus Blast', 'Endure', 'Substitute', 'Electroweb', 'Grass Knot', 'Rain Dance', 'Acrobatics', 'Gunk Shot', 'Chilling Water', 'Energy Ball', 'Low Sweep', 'Protect', 'Shadow Ball', 'Vacuum Wave', 'Tackle', 'Take Down', 'Gyro Ball', 'Baton Pass', 'Trailblaze', 'Uproar'}"
Wimpod,0767,"['Bug', 'Water']",0.5 m (1′08″),12.0 kg (26.5 lbs),['Wimp Out'],25,35,40,20,30,80,230,"{'Wide Guard', 'Sand Attack', 'Rest', 'Hail', 'Metal Claw', 'Struggle Bug', 'Spikes', 'Scald', 'Facade', 'Sleep Talk', 'Skitter Smack', 'Screech', 'Attract', 'Swift', 'Taunt', 'Rollout', 'Leech Life', 'Harden', 'Mud Shot', 'Bug Buzz', 'Waterfall', 'Defense Curl', 'Substitute', 'Snore', 'Endure', 'Surf', 'Rain Dance', 'Assurance', 'Protect', 'Round', 'Aqua Jet'}"
Golisopod,0768,"['Bug', 'Water']",2.0 m (6′07″),108.0 kg (238.1 lbs),['Emergency Exit'],75,125,140,60,90,40,530,"{'Sucker Punch', 'Spite', 'Wide Guard', 'Drill Run', 'Sand Attack', 'Shadow Claw', 'Rock Smash', 'Iron Defense', 'Rest', 'Iron Head', 'Hail', 'X-Scissor', 'Metal Claw', 'Giga Impact', 'Bulk Up', 'Brick Break', 'Hyper Beam', 'Rock Tomb', 'Close Combat', 'Bug Bite', 'Struggle Bug', 'Spikes', 'Rock Slide', 'Ice Beam', 'Scald', 'Liquidation', 'Facade', 'Sleep Talk', 'Blizzard', 'Skitter Smack', 'Throat Chop', 'Screech', 'Sludge Wave', 'Fling', 'Attract', 'Snarl', 'Swift', 'Muddy Water', 'Icy Wind', 'Taunt', 'Razor Shell', 'Rollout', 'First Impression', 'Leech Life', 'Harden', 'Venoshock', 'Mud Shot', 'False Swipe', 'Bug Buzz', 'Waterfall', 'Focus Blast', 'Defense Curl', 'Substitute', 'Snore', 'Pin Missile', 'Surf', 'Endure', 'Dark Pulse', 'Slash', 'Rain Dance', 'Poison Jab', 'Assurance', 'Sludge Bomb', 'Protect', 'Round', 'Dive', 'Fury Cutter', 'Payback', 'Swords Dance', 'Aqua Jet'}"
Sandygast,0769,"['Ghost', 'Ground']",0.5 m (1′08″),70.0 kg (154.3 lbs),"['Water Compaction', 'Sand Veil']",55,55,80,70,45,15,320,"{'Spite', 'Swallow', 'Giga Drain', 'Sand Attack', 'Confuse Ray', 'Night Shade', 'Curse', 'Imprison', 'Iron Defense', 'Rest', 'Pain Split', 'Mega Drain', 'Sunny Day', 'Stone Edge', 'Rock Tomb', 'Absorb', 'Ancient Power', 'Hex', 'Rock Slide', 'Spit Up', 'Facade', 'Sleep Talk', 'Amnesia', 'Earthquake', 'Skill Swap', 'Destiny Bond', 'Poltergeist', 'Scary Face', 'Earth Power', 'Fling', 'Psychic', 'Stealth Rock', 'Tera Blast', 'Harden', 'Bulldoze', 'Mud Shot', 'Shore Up', 'Endure', 'Substitute', 'Stockpile', 'Energy Ball', 'Rain Dance', 'Trick', 'Gravity', 'Sandstorm', 'Chilling Water', 'Sludge Bomb', 'Shadow Ball', 'Protect', 'Flash Cannon', 'Sand Tomb', 'Scorching Sands', 'Mud-Slap', 'Hypnosis', 'Astonish'}"
Palossand,0770,"['Ghost', 'Ground']",1.3 m (4′03″),250.0 kg (551.2 lbs),"['Water Compaction', 'Sand Veil']",85,75,110,100,75,35,480,"{'Spite', 'Swallow', 'Giga Drain', 'Sand Attack', 'Confuse Ray', 'Night Shade', 'Curse', 'Imprison', 'Iron Defense', 'Rest', 'Pain Split', 'Mega Drain', 'Giga Impact', 'Sunny Day', 'Hyper Beam', 'Stone Edge', 'Rock Tomb', 'Absorb', 'Ancient Power', 'Hex', 'Rock Slide', 'Spit Up', 'Facade', 'Sleep Talk', 'Amnesia', 'Earthquake', 'Skill Swap', 'Destiny Bond', 'Poltergeist', 'Scary Face', 'Earth Power', 'Fling', 'Psychic', 'Stealth Rock', 'Tera Blast', 'Harden', 'Bulldoze', 'Mud Shot', 'Shore Up', 'Body Slam', 'Endure', 'Substitute', 'Stockpile', 'Energy Ball', 'Rain Dance', 'Trick', 'Gravity', 'Sandstorm', 'Chilling Water', 'Sludge Bomb', 'Shadow Ball', 'Protect', 'Flash Cannon', 'Sand Tomb', 'Scorching Sands', 'Mud-Slap', 'Hypnosis', 'Astonish'}"
Pyukumuku,0771,['Water'],0.3 m (1′00″),1.2 kg (2.6 lbs),"['Innards Out', 'Unaware']",55,60,130,30,130,5,410,"{'Spite', 'Curse', 'Gastro Acid', 'Rest', 'Pain Split', 'Recover', 'Hail', 'Venom Drench', 'Reflect', 'Purify', 'Sleep Talk', 'Soak', 'Screech', 'Tickle', 'Attract', 'Toxic', 'Swagger', 'Helping Hand', 'Taunt', 'Harden', 'Counter', 'Substitute', 'Memento', 'Endure', 'Rain Dance', 'Light Screen', 'Protect', 'Safeguard', 'Baton Pass', 'Mirror Coat'}"
Type: Null,0772,['Normal'],1.9 m (6′03″),120.5 kg (265.7 lbs),['Battle Armor'],95,95,95,95,95,59,534,"{'Shadow Claw', 'Tri Attack', 'Imprison', 'Iron Defense', 'Rest', 'Iron Head', 'Double Hit', 'X-Scissor', 'Hail', 'Giga Impact', 'Sunny Day', 'Hyper Beam', 'Air Slash', 'Work Up', 'Rock Slide', 'Facade', 'Sleep Talk', 'Aerial Ace', 'Scary Face', 'Swift', 'Double-Edge', 'Icy Wind', 'U-turn', 'Swords Dance', 'Substitute', 'Endure', 'Snore', 'Crush Claw', 'Rain Dance', 'Sandstorm', 'Terrain Pulse', 'Dragon Claw', 'Protect', 'Round', 'Tackle', 'Take Down', 'Metal Sound', 'Payback', 'Thunder Wave'}"
Silvally,0773,['Normal'],2.3 m (7′07″),100.5 kg (221.6 lbs),['RKS System'],95,95,95,95,95,95,570,"{'Multi-Attack', 'Shadow Claw', 'Tri Attack', 'Imprison', 'Iron Defense', 'Rest', 'Hyper Voice', 'Iron Head', 'Crunch', 'Double Hit', 'X-Scissor', 'Hail', 'Heat Wave', 'Giga Impact', 'Sunny Day', 'Hyper Beam', 'Self-Destruct', 'Air Slash', 'Work Up', 'Bite', 'Rock Slide', 'Ice Beam', 'Facade', 'Sleep Talk', 'Thunderbolt', 'Aerial Ace', 'Reversal', 'Parting Shot', 'Scary Face', 'Snarl', 'Swift', 'Double-Edge', 'Icy Wind', 'U-turn', 'Swords Dance', 'Zen Headbutt', 'Thunder Fang', 'Psychic Fangs', 'Substitute', 'Endure', 'Snore', 'Surf', 'Steel Wing', 'Crush Claw', 'Rain Dance', 'Fire Fang', 'Sandstorm', 'Terrain Pulse', 'Dragon Claw', 'Flamethrower', 'Poison Fang', 'Protect', 'Explosion', 'Shadow Ball', 'Round', 'Tackle', 'Take Down', 'Flash Cannon', 'Metal Sound', 'Ice Fang', 'Outrage', 'Payback', 'Thunder Wave'}"
Minior,0774,"['Rock', 'Flying']",0.3 m (1′00″),40.0 kg (88.2 lbs),['Shields Down'],60,60,100,60,100,60,440,"{'Calm Mind', 'Confuse Ray', 'Shell Smash', 'Charge Beam', 'Rest', 'Iron Head', 'Giga Impact', 'Reflect', 'Stone Edge', 'Rock Tomb', 'Self-Destruct', 'Hyper Beam', 'Endeavor', 'Ancient Power', 'Solar Beam', 'Power Gem', 'Rock Slide', 'Facade', 'Sleep Talk', 'Earthquake', 'Meteor Beam', 'Earth Power', 'Swift', 'Psychic', 'Stealth Rock', 'Double-Edge', 'U-turn', 'Dazzling Gleam', 'Rollout', 'Tera Blast', 'Bulldoze', 'Rock Blast', 'Zen Headbutt', 'Cosmic Power', 'Defense Curl', 'Endure', 'Substitute', 'Acrobatics', 'Gravity', 'Sandstorm', 'Light Screen', 'Rock Polish', 'Protect', 'Explosion', 'Tackle', 'Take Down', 'Scorching Sands', 'Gyro Ball'}"
Komala,0775,['Normal'],0.4 m (1′04″),19.9 kg (43.9 lbs),['Comatose'],65,115,65,75,95,65,480,"{'Sucker Punch', 'Swallow', 'Calm Mind', 'Shadow Claw', 'Seed Bomb', 'Curse', 'Iron Head', 'Knock Off', 'Low Kick', 'Metal Claw', 'Thief', 'Bulk Up', 'Sunny Day', 'Brick Break', 'Giga Impact', 'Hyper Beam', 'Rock Tomb', 'Endeavor', 'Slam', 'Thrash', 'Wish', 'Rock Slide', 'Spit Up', 'Facade', 'Sleep Talk', 'Earthquake', 'Super Fang', 'Reversal', 'Fling', 'Rapid Spin', 'Psych Up', 'U-turn', 'Double-Edge', 'Rollout', 'Tera Blast', 'Bulldoze', 'Flail', 'Zen Headbutt', 'Sing', 'Body Slam', 'Defense Curl', 'Endure', 'Substitute', 'Stockpile', 'Ice Spinner', 'Rain Dance', 'Acrobatics', 'Gunk Shot', 'Wood Hammer', 'Stomping Tantrum', 'Yawn', 'Low Sweep', 'Protect', 'Take Down', 'Charm', 'Superpower', 'Trailblaze', 'Play Rough', 'Swords Dance'}"
Turtonator,0776,"['Fire', 'Dragon']",2.0 m (6′07″),212.0 kg (467.4 lbs),['Shell Armor'],60,78,135,91,85,36,485,"{'Scale Shot', 'Wide Guard', 'Shell Smash', 'Curse', 'Iron Defense', 'Rest', 'Hyper Voice', 'Iron Head', 'Iron Tail', 'Burning Jealousy', 'Giga Impact', 'Will-O-Wisp', 'Sunny Day', 'Heat Wave', 'Hyper Beam', 'Bulk Up', 'Rock Tomb', 'Stone Edge', 'Work Up', 'Overheat', 'Solar Beam', 'Heavy Slam', 'Shell Trap', 'Facade', 'Sleep Talk', 'Earthquake', 'Incinerate', 'Head Smash', 'Body Press', 'Fire Blast', 'Fling', 'Attract', 'Brutal Swing', 'Rapid Spin', 'Taunt', 'Heat Crash', 'Bulldoze', 'Venoshock', 'Flail', 'Body Slam', 'Focus Blast', 'Smog', 'Endure', 'Substitute', 'Lash Out', 'Snore', 'Dragon Pulse', 'Mega Punch', 'Stomping Tantrum', 'Mega Kick', 'Flamethrower', 'Protect', 'Fire Spin', 'Explosion', 'Dragon Claw', 'Round', 'Tackle', 'Flash Cannon', 'Scorching Sands', 'Revenge', 'Ember', 'Outrage', 'Payback', 'Uproar'}"
Togedemaru,0777,"['Electric', 'Steel']",0.3 m (1′00″),3.3 kg (7.3 lbs),"['Iron Barbs', 'Lightning Rod', 'Sturdy']",65,98,63,40,73,96,435,set()
Mimikyu,0778,"['Ghost', 'Fairy']",0.2 m (0′08″),0.7 kg (1.5 lbs),['Disguise'],55,90,80,50,105,96,476,"{'Spite', 'Confuse Ray', 'Giga Drain', 'Splash', 'Shadow Claw', 'Curse', 'Night Shade', 'Rest', 'Pain Split', 'X-Scissor', 'Burning Jealousy', 'Thief', 'Bulk Up', 'Sunny Day', 'Will-O-Wisp', 'Mimic', 'Giga Impact', 'Hyper Beam', 'Phantom Force', 'Pounce', 'Baby-Doll Eyes', 'Hex', 'Facade', 'Sleep Talk', 'Drain Punch', 'Destiny Bond', 'Thunderbolt', 'Double Team', 'Fling', 'Psychic', 'Dazzling Gleam', 'Psych Up', 'Taunt', 'Tera Blast', 'Leech Life', 'Swords Dance', 'Shadow Sneak', 'Trick Room', 'Endure', 'Substitute', 'Dark Pulse', 'Misty Terrain', 'Draining Kiss', 'Slash', 'Rain Dance', 'Trick', 'Hone Claws', 'Light Screen', 'Copycat', 'Wood Hammer', 'Protect', 'Shadow Ball', 'Thunder', 'Take Down', 'Charm', 'Scratch', 'Trailblaze', 'Play Rough', 'Thunder Wave', 'Astonish'}"
Bruxish,0779,"['Water', 'Psychic']",0.9 m (2′11″),19.0 kg (41.9 lbs),"['Dazzling', 'Strong Jaw', 'Wonder Skin']",68,105,70,70,70,92,475,"{'Psychic Noise', 'Calm Mind', 'Flip Turn', 'Water Gun', 'Hydro Pump', 'Water Pulse', 'Rest', 'Crunch', 'Pain Split', 'Bulk Up', 'Giga Impact', 'Reflect', 'Hyper Beam', 'Whirlpool', 'Bite', 'Ice Beam', 'Facade', 'Super Fang', 'Sleep Talk', 'Liquidation', 'Blizzard', 'Screech', 'Psyshock', 'Scary Face', 'Psychic', 'Icy Wind', 'Taunt', 'Confusion', 'Tera Blast', 'Psychic Terrain', 'Venoshock', 'Waterfall', 'Psychic Fangs', 'Endure', 'Substitute', 'Trick Room', 'Surf', 'Rain Dance', 'Chilling Water', 'Light Screen', 'Disable', 'Aqua Tail', 'Poison Fang', 'Agility', 'Aqua Jet', 'Protect', 'Take Down', 'Ice Fang', 'Wave Crash', 'Expanding Force', 'Swords Dance', 'Astonish'}"
Drampa,0780,"['Normal', 'Dragon']",3.0 m (9′10″),185.0 kg (407.9 lbs),"['Berserk', 'Sap Sipper', 'Cloud Nine']",78,60,85,135,91,36,485,set()
